NAME.FIB	category	SIZE_FIB	NES_FIB	NOM.p.val	FDR.q.val	NAME.ESC	SIZE_ESC	NES_ESC	NOM.p.val.1	FDR.q.val.1	fib_add_esc	fib_minus_esc
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_DN	C7_ immunologic signatures	178	1.1953317	0.11435239	0.38196927	GSE21670_STAT3_KO_VS_WT_CD4_TCELL_IL6_TREATED_DN	186	1.3276902	0.013184584	0.40408915	2.5230219	-0.1323585
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	C7_ immunologic signatures	182	1.1950263	0.10489511	0.38269928	GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	184	0.6619269	0.98887765	1	1.8569532	0.5330994
GO_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	c5.BP_ GO biological process	95	1.1949642	0.16791044	0.38277978	GO_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	97	0.7493004	0.91728526	1	1.9442646	0.4456638
GCAAAAA_MIR129	c3.MIR_ microRNA targets	169	1.1948235	0.12676056	0.38305756	GCAAAAA_MIR129	170	0.9424591	0.648073	0.9891785	2.1372826	0.2523644
GO_OVARIAN_FOLLICLE_DEVELOPMENT	c5.BP_ GO biological process	55	1.1947799	0.20027816	0.38308072	GO_OVARIAN_FOLLICLE_DEVELOPMENT	59	-0.7909816	0.875	0.9139723	0.4037983	1.9857615
GO_NEGATIVE_REGULATION_OF_STAT_CASCADE	c5.BP_ GO biological process	42	1.194749	0.17596567	0.3830728	GO_NEGATIVE_REGULATION_OF_STAT_CASCADE	44	0.94082606	0.58027524	0.9897998	2.13557506	0.25392294
GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_UP	C7_ immunologic signatures	175	1.1946558	0.10952381	0.38324544	GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_UP	176	1.2583003	0.04255319	0.49890873	2.4529561	-0.0636445
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_UP	C7_ immunologic signatures	141	1.194497	0.14041515	0.38357407	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_UP	146	0.9377823	0.62880325	0.9931458	2.1322793	0.2567147
SHIN_B_CELL_LYMPHOMA_CLUSTER_7	c2.CGP_ chemical and genetic perturbations	25	1.1944267	0.21319018	0.38366616	SHIN_B_CELL_LYMPHOMA_CLUSTER_7	25	0.97038585	0.53136533	0.96116924	2.16481255	0.22404085
ATACCTC_MIR202	c3.MIR_ microRNA targets	167	1.1943932	0.14319248	0.38366362	ATACCTC_MIR202	169	1.054624	0.37804878	0.83381766	2.2490172	0.1397692
GSE7596_AKT_TRANSD_VS_CTRL_CD4_TCONV_WITH_TGFB_UP	C7_ immunologic signatures	147	1.1943339	0.12590799	0.38373727	GSE7596_AKT_TRANSD_VS_CTRL_CD4_TCONV_WITH_TGFB_UP	148	0.7100456	0.95501024	1	1.9043795	0.4842883
GO_FOREBRAIN_GENERATION_OF_NEURONS	c5.BP_ GO biological process	57	1.1943214	0.18481375	0.38367826	GO_FOREBRAIN_GENERATION_OF_NEURONS	65	1.062309	0.36882547	0.81882834	2.2566304	0.1320124
GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_UP	C7_ immunologic signatures	168	1.1942521	0.12811388	0.38377938	GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_UP	173	0.99069595	0.5364373	0.9350954	2.18494805	0.20355615
GO_ACTIN_MONOMER_BINDING	c5.GO molecular function	20	1.1942306	0.23414634	0.38374636	GO_ACTIN_MONOMER_BINDING	22	0.8324568	0.7169576	1	2.0266874	0.3617738
GATAAGR_GATA_C	c3.TFT_ transcription factor targets	250	1.1941905	0.09988649	0.3837567	GATAAGR_GATA_C	265	1.1191386	0.17907445	0.7237263	2.3133291	0.0750519
GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP	C7_ immunologic signatures	148	1.194151	0.13663845	0.383776	GSE26928_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP	152	0.84823895	0.7991845	1	2.04238995	0.34591205
GO_PHOSPHATASE_BINDING	c5.GO molecular function	153	1.1941234	0.13598074	0.38376343	GO_PHOSPHATASE_BINDING	156	-0.7470361	1	0.94020766	0.4470873	1.9411595
RTTTNNNYTGGM_UNKNOWN	c3.TFT_ transcription factor targets	138	1.1940113	0.15489466	0.3839813	RTTTNNNYTGGM_UNKNOWN	140	1.051857	0.39506173	0.8373046	2.2458683	0.1421543
POU3F2_02	c3.TFT_ transcription factor targets	220	1.1939822	0.098305084	0.3839751	POU3F2_02	230	0.9804286	0.5532129	0.9489813	2.1744108	0.2135536
GO_REGULATION_OF_STEM_CELL_DIFFERENTIATION	c5.BP_ GO biological process	101	1.1939614	0.13965087	0.383946	GO_REGULATION_OF_STEM_CELL_DIFFERENTIATION	107	-1.0371567	0.3448276	0.62746215	0.1568047	2.2311181
GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_MEMORY_CD8_TCELL_UP	C7_ immunologic signatures	187	1.1939155	0.10581395	0.38398623	GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_MEMORY_CD8_TCELL_UP	186	0.7153898	0.9606458	1	1.9093053	0.4785257
GSE6269_HEALTHY_VS_E_COLI_INF_PBMC_DN	C7_ immunologic signatures	132	1.1939127	0.14180024	0.38390568	GSE6269_HEALTHY_VS_E_COLI_INF_PBMC_DN	140	1.1819962	0.14891417	0.61978954	2.3759089	0.0119165
GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_DN	C7_ immunologic signatures	178	1.1938674	0.109283194	0.38394728	GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_DN	176	-1.3438015	0	0.24581309	-0.1499341	2.5376689
VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN	c2.CGP_ chemical and genetic perturbations	30	1.1937659	0.22590362	0.3841263	VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN	35	0.99820215	0.47579694	0.92574614	2.19196805	0.19556375
DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN	c2.CGP_ chemical and genetic perturbations	32	1.1937052	0.22390318	0.38420418	DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN	33	1.3795604	0.071849234	0.35619125	2.5732656	-0.1858552
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	c2.CGP_ chemical and genetic perturbations	138	1.1936939	0.111793615	0.38414434	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2	139	1.1315708	0.23006135	0.7039663	2.3252647	0.0621231
MODULE_97	c4.CM_ cancer modules	86	1.1936815	0.1701847	0.38408604	MODULE_97	88	-1.0138247	0.47727272	0.66854763	0.1798568	2.2075062
GSE7852_THYMUS_VS_FAT_TCONV_UP	C7_ immunologic signatures	173	1.1935908	0.09952607	0.3842357	GSE7852_THYMUS_VS_FAT_TCONV_UP	176	0.8767376	0.7548519	1	2.0703284	0.3168532
HALMOS_CEBPA_TARGETS_DN	c2.CGP_ chemical and genetic perturbations	40	1.1935394	0.19941776	0.38428205	HALMOS_CEBPA_TARGETS_DN	41	0.895312	0.6381733	1	2.0888514	0.2982274
GSE17721_LPS_VS_CPG_16H_BMDC_DN	C7_ immunologic signatures	176	1.1935084	0.13142174	0.38427842	GSE17721_LPS_VS_CPG_16H_BMDC_DN	180	0.88036853	0.7765306	1	2.07387693	0.31313987
GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_C57BL6_DN	C7_ immunologic signatures	177	1.1934482	0.12880562	0.3843433	GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_C57BL6_DN	183	0.95745015	0.5997984	0.97477734	2.15089835	0.23599805
GO_K63_LINKED_POLYUBIQUITIN_BINDING	c5.GO molecular function	17	1.1933966	0.25	0.38439184	GO_K63_LINKED_POLYUBIQUITIN_BINDING	17	1.1209536	0.3290653	0.7222668	2.3143502	0.072443
MEISSNER_NPC_HCP_WITH_H3K27ME3	c2.CGP_ chemical and genetic perturbations	55	1.193393	0.19602273	0.38431165	MEISSNER_NPC_HCP_WITH_H3K27ME3	74	1.2506857	0.1108719	0.508703	2.4440787	-0.0572927
MYB_Q6	c3.TFT_ transcription factor targets	210	1.1933637	0.10892236	0.38430285	MYB_Q6	219	0.9248764	0.6937751	1	2.1182401	0.2684873
GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_DN	C7_ immunologic signatures	162	1.1933442	0.12313433	0.38426733	GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_DN	174	0.9039942	0.7106855	1	2.0973384	0.28935
GSE39152_BRAIN_VS_SPLEEN_CD103_NEG_MEMORY_CD8_TCELL_UP	C7_ immunologic signatures	186	1.1932535	0.119906865	0.38443118	GSE39152_BRAIN_VS_SPLEEN_CD103_NEG_MEMORY_CD8_TCELL_UP	187	0.78917533	0.89361703	1	1.98242883	0.40407817
GSE36826_WT_VS_IL1R_KO_SKIN_UP	C7_ immunologic signatures	162	1.1931765	0.123636365	0.3845363	GSE36826_WT_VS_IL1R_KO_SKIN_UP	172	1.364591	0.009155646	0.37297416	2.5577675	-0.1714145
MORF_MDM2	c4.CGN_ cancer gene neighborhoods	209	1.1931324	0.114754096	0.38456988	MORF_MDM2	226	1.2670071	0.03021148	0.48858702	2.4601395	-0.0738747
GSE36392_MAC_VS_NEUTROPHIL_IL25_TREATED_LUNG_UP	C7_ immunologic signatures	168	1.1931045	0.12103408	0.38455072	GSE36392_MAC_VS_NEUTROPHIL_IL25_TREATED_LUNG_UP	168	0.8520252	0.8142857	1	2.0451297	0.3410793
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	c5.BP_ GO biological process	30	1.1931008	0.20933735	0.3844722	GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	32	1.1595594	0.27283654	0.6536573	2.3526602	0.0335414
GO_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE	c5.CC_ GO cellular component	15	1.1930401	0.24061434	0.38455155	GO_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE	17	-1.0972224	0.2825112	0.52298856	0.0958177	2.2902625
GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_UP	C7_ immunologic signatures	159	1.1928442	0.1350365	0.38498348	GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_UP	159	1.083856	0.30566803	0.7796872	2.2767002	0.1089882
AKT_UP.V1_UP	C6_ oncogenic signatures	145	1.1926681	0.13922518	0.38535663	AKT_UP.V1_UP	151	1.5468078	0	0.20620626	2.7394759	-0.3541397
NF1_Q6_01	c3.TFT_ transcription factor targets	233	1.1925507	0.10161663	0.3855768	NF1_Q6_01	235	0.7452202	0.96378267	1	1.9377709	0.4473305
NAGASHIMA_NRG1_SIGNALING_UP	c2.CGP_ chemical and genetic perturbations	164	1.1923351	0.13856813	0.38605824	NAGASHIMA_NRG1_SIGNALING_UP	165	0.9222788	0.67241377	1	2.1146139	0.2700563
GO_CELLULAR_RESPONSE_TO_ANTIBIOTIC	c5.BP_ GO biological process	15	1.1922287	0.24252492	0.38624817	GO_CELLULAR_RESPONSE_TO_ANTIBIOTIC	16	1.3367321	0.11764706	0.39838374	2.5289608	-0.1445034
GO_EXCITATORY_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	c5.GO molecular function	44	1.1921014	0.20434782	0.3864941	GO_EXCITATORY_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	51	1.4805888	0.019955654	0.26778102	2.6726902	-0.2884874
GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	c5.BP_ GO biological process	33	1.1920614	0.20321637	0.38650686	GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	33	1.1702573	0.27164888	0.6381648	2.3623187	0.0218041
MORF_IL13	c4.CGN_ cancer gene neighborhoods	188	1.1919903	0.11635945	0.38659838	MORF_IL13	206	1.0850819	0.29767913	0.77703637	2.2770722	0.1069084
GTATTAT_MIR3693P	c3.MIR_ microRNA targets	184	1.191919	0.12914692	0.3867061	GTATTAT_MIR3693P	192	0.85677755	0.8231156	1	2.04869655	0.33514145
MODULE_67	c4.CM_ cancer modules	168	1.1919115	0.13285024	0.38663548	MODULE_67	181	1.1850476	0.123732254	0.61338603	2.3769591	0.0068639
GO_HOMOTYPIC_CELL_CELL_ADHESION	c5.BP_ GO biological process	43	1.1918194	0.19530103	0.38679156	GO_HOMOTYPIC_CELL_CELL_ADHESION	45	1.0516396	0.40389016	0.8369047	2.243459	0.1401798
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN	C7_ immunologic signatures	168	1.1918045	0.119351104	0.38674402	GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_DN	173	1.1281123	0.21849594	0.7084851	2.3199168	0.0636922
GO_PROTEIN_ACTIVATION_CASCADE	c5.BP_ GO biological process	52	1.1917464	0.18922853	0.38681394	GO_PROTEIN_ACTIVATION_CASCADE	67	1.6277326	0.001083424	0.13419333	2.819479	-0.4359862
GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	c5.BP_ GO biological process	138	1.1916862	0.14075887	0.38688433	GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	151	1.2610623	0.05532787	0.49487457	2.4527485	-0.0693761
GSE25088_CTRL_VS_IL4_STIM_MACROPHAGE_DN	C7_ immunologic signatures	171	1.1916368	0.13641755	0.38691893	GSE25088_CTRL_VS_IL4_STIM_MACROPHAGE_DN	179	1.4443316	0.00304878	0.29921287	2.6359684	-0.2526948
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	c2.CP_REACTOME_ Reactome gene sets	20	1.1912584	0.23510972	0.3878452	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	20	1.37678	0.08582575	0.35769358	2.5680384	-0.1855216
NADERI_BREAST_CANCER_PROGNOSIS_DN	c2.CGP_ chemical and genetic perturbations	18	1.191176	0.22683705	0.38797674	NADERI_BREAST_CANCER_PROGNOSIS_DN	18	0.92380476	0.59699625	1	2.11498076	0.26737124
GSE26488_CTRL_VS_PEPTIDE_INJECTION_OT2_THYMOCYTE_DN	C7_ immunologic signatures	166	1.191171	0.1182266	0.3879013	GSE26488_CTRL_VS_PEPTIDE_INJECTION_OT2_THYMOCYTE_DN	172	1.023673	0.44387755	0.8858871	2.214844	0.167498
BOYLAN_MULTIPLE_MYELOMA_C_D_DN	c2.CGP_ chemical and genetic perturbations	214	1.1908286	0.112138726	0.38873506	BOYLAN_MULTIPLE_MYELOMA_C_D_DN	214	1.2968941	0.019133938	0.4467235	2.4877227	-0.1060655
GSE1460_DP_VS_CD4_THYMOCYTE_UP	C7_ immunologic signatures	170	1.1905797	0.13365155	0.38930902	GSE1460_DP_VS_CD4_THYMOCYTE_UP	172	0.80598366	0.877551	1	1.99656336	0.38459604
GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_DN	C7_ immunologic signatures	172	1.190539	0.13276492	0.38932216	GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_DN	182	0.67099905	0.98790324	1	1.86153805	0.51953995
GO_TRABECULA_MORPHOGENESIS	c5.BP_ GO biological process	37	1.190484	0.19571428	0.38938832	GO_TRABECULA_MORPHOGENESIS	38	-0.9545101	0.59836066	0.7503904	0.2359739	2.1449941
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN	C7_ immunologic signatures	151	1.1904632	0.14234875	0.38935393	GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN	150	0.7897262	0.8956612	1	1.9801894	0.400737
GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	c5.BP_ GO biological process	24	1.1903789	0.22541603	0.3894862	GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	24	1.1489438	0.2850062	0.66959465	2.3393227	0.0414351
PID_P38_MKK3_6PATHWAY	c2.CP_ Canonical pathways	26	1.1902015	0.22664624	0.38987204	PID_P38_MKK3_6PATHWAY	26	0.84989256	0.7013142	1	2.04009406	0.34030894
GSE13485_DAY1_VS_DAY21_YF17D_VACCINE_PBMC_UP	C7_ immunologic signatures	160	1.1901605	0.13277511	0.38988256	GSE13485_DAY1_VS_DAY21_YF17D_VACCINE_PBMC_UP	162	1.1014414	0.27152988	0.754531	2.2916019	0.0887191
GSE27670_CTRL_VS_BLIMP1_TRANSDUCED_GC_BCELL_DN	C7_ immunologic signatures	181	1.1900254	0.10672854	0.39014813	GSE27670_CTRL_VS_BLIMP1_TRANSDUCED_GC_BCELL_DN	183	0.92896485	0.64903355	0.99892604	2.11899025	0.26106055
GO_MYOSIN_BINDING	c5.GO molecular function	53	1.1897656	0.18057455	0.39074478	GO_MYOSIN_BINDING	56	0.99897844	0.49773756	0.9247036	2.18874404	0.19078716
GO_IMMUNE_EFFECTOR_PROCESS	c5.BP_ GO biological process	373	1.1897343	0.071274295	0.39073724	GO_IMMUNE_EFFECTOR_PROCESS	398	1.0201886	0.43443444	0.891348	2.2099229	0.1695457
GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_DN	C7_ immunologic signatures	152	1.1896654	0.1252955	0.39082372	GSE22886_NAIVE_CD4_TCELL_VS_NEUTROPHIL_DN	152	1.3744491	0.008154944	0.3598065	2.5641145	-0.1847837
GSE31082_DN_VS_CD8_SP_THYMOCYTE_DN	C7_ immunologic signatures	181	1.1896303	0.12150668	0.39082822	GSE31082_DN_VS_CD8_SP_THYMOCYTE_DN	187	1.4599577	0	0.2829893	2.649588	-0.2703274
HSF1_01	c3.TFT_ transcription factor targets	233	1.1895748	0.102477476	0.390886	HSF1_01	240	0.99052525	0.54709417	0.9351917	2.18010005	0.19904955
CHR14Q21	C1: positional gene sets	36	1.1895041	0.2012012	0.39099708	CHR14Q21	37	0.95041925	0.54272515	0.98162353	2.13992335	0.23908485
MORF_RUNX1	c4.CGN_ cancer gene neighborhoods	118	1.1893283	0.16133004	0.3913682	MORF_RUNX1	133	1.029329	0.4573484	0.87647694	2.2186573	0.1599993
GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_UP	C7_ immunologic signatures	174	1.1892583	0.13620071	0.39145318	GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_UP	177	1.1133957	0.24647887	0.7324649	2.302654	0.0758626
GO_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	c5.BP_ GO biological process	49	1.1889784	0.20113315	0.39214474	GO_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	52	1.1875328	0.20731707	0.6100856	2.3765112	0.0014456
GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	c5.BP_ GO biological process	41	1.188977	0.1904762	0.3920579	GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	44	0.7125715	0.90289015	1	1.9015485	0.4764055
RREB1_01	c3.TFT_ transcription factor targets	187	1.1888171	0.11820331	0.3924012	RREB1_01	192	0.6916522	0.9827411	1	1.8804693	0.4971649
GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_UP	C7_ immunologic signatures	141	1.1887167	0.11829268	0.39257267	GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_UP	148	0.9619563	0.5802469	0.9686839	2.150673	0.2267604
GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_DN	C7_ immunologic signatures	181	1.1886419	0.105450235	0.39268437	GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_DN	184	0.8812933	0.77268094	1	2.0699352	0.3073486
GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDC_DN	C7_ immunologic signatures	177	1.1884993	0.14130434	0.39297077	GSE17721_PAM3CSK4_VS_GADIQUIMOD_4H_BMDC_DN	178	0.7872751	0.9049545	1	1.9757744	0.4012242
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_DN	C7_ immunologic signatures	144	1.1882639	0.1369697	0.3935353	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_DN	168	1.249746	0.07063572	0.5115185	2.4380099	-0.0614821
GO_CYCLASE_ACTIVITY	c5.GO molecular function	17	1.1881636	0.23089431	0.39371046	GO_CYCLASE_ACTIVITY	18	1.3407577	0.07782101	0.39614037	2.5289213	-0.1525941
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_DN	C7_ immunologic signatures	157	1.187985	0.13739546	0.39409485	GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_DN	166	1.2641228	0.050813008	0.49084085	2.4521078	-0.0761378
GO_ENDOTHELIAL_CELL_MIGRATION	c5.BP_ GO biological process	51	1.1876507	0.1934605	0.39491728	GO_ENDOTHELIAL_CELL_MIGRATION	53	0.97318524	0.543722	0.9578814	2.16083594	0.21446546
GSE3982_DC_VS_MAC_UP	C7_ immunologic signatures	160	1.1876107	0.13772455	0.39493597	GSE3982_DC_VS_MAC_UP	163	1.2861491	0.03245436	0.46319145	2.4737598	-0.0985384
GSE43955_1H_VS_60H_ACT_CD4_TCELL_DN	C7_ immunologic signatures	177	1.1875894	0.110458285	0.3949044	GSE43955_1H_VS_60H_ACT_CD4_TCELL_DN	182	0.9849517	0.53690594	0.9418679	2.1725411	0.2026377
GO_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	c5.BP_ GO biological process	223	1.1875077	0.11303345	0.39504167	GO_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	237	1.2715518	0.026078235	0.48339874	2.4590595	-0.0840441
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_DN	C7_ immunologic signatures	184	1.1873385	0.12872468	0.39541566	GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_DN	186	0.8917304	0.75504035	1	2.0790689	0.2956081
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	c5.BP_ GO biological process	441	1.1872271	0.06680806	0.39563453	GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	457	0.9461442	0.6963928	0.98598886	2.1333713	0.2410829
GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	C7_ immunologic signatures	177	1.1870152	0.1379717	0.39611748	GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	178	0.7563286	0.9251769	1	1.9433438	0.4306866
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	c2.CGP_ chemical and genetic perturbations	15	1.1869401	0.23954985	0.39622888	RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	16	1.1539538	0.29045093	0.66336155	2.3408939	0.0329863
GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN	C7_ immunologic signatures	178	1.1869069	0.13388626	0.39621955	GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN	178	1.1396704	0.1850354	0.6909839	2.3265773	0.0472365
GO_SINGLE_ORGANISM_BEHAVIOR	c5.BP_ GO biological process	331	1.1868914	0.09880564	0.39617276	GO_SINGLE_ORGANISM_BEHAVIOR	357	1.0637732	0.29246232	0.81610423	2.2506646	0.1231182
HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_UP	c2.CGP_ chemical and genetic perturbations	20	1.1868912	0.2487725	0.39608365	HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_UP	21	0.97932667	0.5226438	0.9501505	2.16621787	0.20756453
GSE2706_UNSTIM_VS_2H_R848_DC_UP	C7_ immunologic signatures	152	1.186658	0.14631197	0.39660162	GSE2706_UNSTIM_VS_2H_R848_DC_UP	154	0.86358404	0.7744898	1	2.05024204	0.32307396
ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP	c2.CGP_ chemical and genetic perturbations	23	1.1866283	0.21800947	0.39658645	ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP	25	0.83556455	0.7170496	1	2.02219285	0.35106375
TGCAAAC_MIR452	c3.MIR_ microRNA targets	98	1.1866139	0.16709845	0.39653012	TGCAAAC_MIR452	101	-1.127325	0.1590909	0.4759661	0.0592889	2.3139389
GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN	C7_ immunologic signatures	164	1.1865997	0.14337349	0.3964819	GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_DN	172	1.3218119	0.018274112	0.41104153	2.5084116	-0.1352122
HNF4ALPHA_Q6	c3.TFT_ transcription factor targets	227	1.1865617	0.1021814	0.39648768	HNF4ALPHA_Q6	236	0.7253866	0.9808853	1	1.9119483	0.4611751
GRUETZMANN_PANCREATIC_CANCER_UP	c2.CGP_ chemical and genetic perturbations	325	1.1864816	0.07920792	0.3966059	GRUETZMANN_PANCREATIC_CANCER_UP	323	1.0193918	0.4509018	0.8917283	2.2058734	0.1670898
GSE37301_PRO_BCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP	C7_ immunologic signatures	130	1.186411	0.16169155	0.39671057	GSE37301_PRO_BCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP	131	1.3364464	0.029591836	0.3979965	2.5228574	-0.1500354
ATGCTGG_MIR338	c3.MIR_ microRNA targets	100	1.186284	0.1495564	0.396953	ATGCTGG_MIR338	106	1.0566407	0.37945494	0.83018535	2.2429247	0.1296433
GO_CELL_CORTEX_PART	c5.CC_ GO cellular component	104	1.186257	0.17209908	0.3969428	GO_CELL_CORTEX_PART	110	1.1242019	0.25964546	0.7170064	2.3104589	0.0620551
GO_POSITIVE_REGULATION_OF_AXONOGENESIS	c5.BP_ GO biological process	66	1.1861708	0.18046133	0.39708725	GO_POSITIVE_REGULATION_OF_AXONOGENESIS	68	0.9048416	0.6595289	1	2.0910124	0.2813292
GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_UP	C7_ immunologic signatures	163	1.1860955	0.14508393	0.3971984	GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_UP	166	0.88418174	0.7617108	1	2.07027724	0.30191376
AAGCCAT_MIR135A_MIR135B	c3.MIR_ microRNA targets	303	1.1859535	0.10033445	0.39749268	AAGCCAT_MIR135A_MIR135B	306	1.0389802	0.3881645	0.85988635	2.2249337	0.1469733
GO_OVULATION_CYCLE	c5.BP_ GO biological process	102	1.1859267	0.14869888	0.39747828	GO_OVULATION_CYCLE	109	0.87097853	0.76086956	1	2.05690523	0.31494817
GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_DN	C7_ immunologic signatures	163	1.1858547	0.12801932	0.39758387	GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_DN	166	1.0298575	0.43641913	0.87602365	2.2157122	0.1559972
